statecode,countycode,v153_numerator,v153_denominator,v153_rawvalue,v153_cilow,v153_cihigh
08,099,3176,4733,0.6710331713500951,0.6362770678339681,0.7057892748662221
08,101,47199,68523,0.6888052186856968,0.6754533756609417,0.7021570617104519
08,103,2084,2805,0.7429590017825312,0.680290616419454,0.8056273871456083
08,105,3444,5133,0.6709526592635885,0.6255211807305798,0.7163841377965972
08,107,8573,11281,0.759950359010726,0.7328791090498263,0.7870216089716258
08,109,2613,3397,0.7692081248160141,0.7168936162332579,0.8215226333987703
08,111,211,399,0.5288220551378446,0.4311607495785021,0.6264833606971871
08,113,2899,4604,0.6296698523023457,0.5826801561541971,0.6766595484504944
08,115,734,1022,0.7181996086105675,0.6753510656130757,0.7610481516080594
08,117,9040,12545,0.7206058190514149,0.7108855389994272,0.7303260991034025
08,119,9605,11860,0.8098650927487352,0.7833946022553497,0.8363355832421207
08,121,1524,2070,0.736231884057971,0.7022477044840457,0.7702160636318963
08,123,94490,124287,0.7602565030936461,0.7500315104964878,0.7704814956908045
08,125,2811,4078,0.6893084845512506,0.6311509932017382,0.747465975900763
09,000,952989,1434007,0.6645637015718892,0.6602803481735467,0.6688470549702316
09,001,,,,,
09,003,,,,,
09,005,,,,,
09,007,,,,,
09,009,,,,,
09,011,,,,,
09,013,,,,,
09,015,,,,,
09,110,257054,391113,0.6572371667523197,0.6502344615092117,0.6642398719954277
09,120,78087,119633,0.6527212391229844,0.6409379580763543,0.6645045201696145
09,130,56136,74068,0.7578981476481071,0.7430684057015776,0.7727278895946367
09,140,123476,180116,0.6855359879188967,0.6730415618412638,0.6980304139965295
09,150,30453,39412,0.7726834466659901,0.7575764623384171,0.787790430993563
09,160,36503,47845,0.7629428362420315,0.7477724755945094,0.7781131968895536
09,170,139620,230673,0.6052723985902121,0.5946719122760228,0.6158728849044014
09,180,75341,115768,0.6507929652408265,0.6389067249373973,0.6626792055442557
09,190,156319,235379,0.6641161700916395,0.656210508268634,0.6720218319146449
10,000,293383,402038,0.7297394773628364,0.7229247588943051,0.7365541958313677
10,001,51808,71424,0.725358422939068,0.7094712007933879,0.7412456450847482
10,003,154724,224173,0.6901990873120313,0.6803303653652808,0.7000678092587818
10,005,86851,106441,0.8159543784819759,0.8047514517727445,0.8271573051912073
11,000,134683,324491,0.4150592774529956,0.40609902199963643,0.42401953290635475
11,001,134683,324491,0.4150592774529956,0.40609902199963643,0.42401953290635475
12,000,5918647,8752810,0.676199643314547,0.6723253370756093,0.6800739495534847
12,001,63185,116786,0.5410323155172709,0.528758764835392,0.5533058661991499
12,003,7799,9165,0.8509547190398254,0.8045524463729945,0.8973569917066564
12,005,52660,78778,0.668460737769428,0.6500624473955658,0.6868590281432903
12,007,6801,9278,0.7330243586979952,0.6896596548933204,0.77638906250267
12,009,197609,257695,0.766832883835542,0.7599221274555624,0.7737436402155217
12,011,479343,753956,0.6357705224177538,0.6291873504513602,0.6423536943841474
12,013,3652,4636,0.7877480586712683,0.7337679327465001,0.8417281845960365
12,015,75877,90542,0.8380309690530362,0.8275742487254355,0.8484876893806369
12,017,60758,71291,0.852253440125682,0.8408280542265756,0.8636788260247885
12,019,63522,83707,0.7588612660828844,0.7450722886688315,0.7726502434969373
12,021,127058,165875,0.7659864355689525,0.7557221356820041,0.776250735455901
12,023,19886,27430,0.7249726576740795,0.6961367499756476,0.7538085653725114
12,027,9300,12824,0.7252027448533999,0.686238070188273,0.7641674195185267
12,029,5284,6236,0.8473380372033354,0.8263654408318057,0.8683106335748652
12,031,241719,415128,0.5822758281782968,0.5741981557307146,0.590353500625879
12,033,83586,129027,0.6478178985793671,0.6376250607248168,0.6580107364339174
12,035,43619,52582,0.8295424289680879,0.8099504686113989,0.849134389324777
12,037,4003,4949,0.8088502727823803,0.7705974807093691,0.8471030648553916
12,039,11926,16872,0.7068515884305357,0.6783378807426624,0.7353652961184091
